EndDate	EndDeaths	STATE-COUNTY	StartDate	StartDeaths	POPESTIMATE2020	ST_ABBR	VaxStartDate	Series_Complete_Yes_Start	Administered_Dose1_Recip_Start	VaxEndDate	Series_Complete_Yes_End	Administered_Dose1_Recip_End	Deaths	Series_Complete_Yes_Mid	Administered_Dose1_Recip_Mid	FullVaxPer100	OnePlusVaxPer100	DeathsPer100k
2021-04-30	84	VA-CAMPBELL	2021-03-01	56	55304	VA	2021-01-30	392	1350	2021-03-31	3198	6116	28	1795.0	3733.0	3.2	6.7	50.6
2021-04-30	35	VA-CAROLINE	2021-03-01	24	30860	VA	2021-01-30	82	436	2021-03-31	1223	1905	11	652.5	1170.5	2.1	3.8	35.6
2021-04-30	69	VA-CARROLL	2021-03-01	60	30074	VA	2021-01-30	72	554	2021-03-31	993	1543	9	532.5	1048.5	1.8	3.5	29.9
2021-04-30	15	VA-CHARLES CITY	2021-03-01	11	6821	VA	2021-01-30	0	0	2021-03-31	108	166	4	54.0	83.0	0.8	1.2	58.6
2021-04-30	18	VA-CHARLOTTE	2021-03-01	14	11820	VA	2021-01-30	0	0	2021-03-31	407	764	4	203.5	382.0	1.7	3.2	33.8
2021-04-30	55	VA-CHARLOTTESVILLE CITY	2021-03-01	45	46950	VA	2021-01-30	0	0	2021-03-31	368	815	10	184.0	407.5	0.4	0.9	21.3
2021-04-30	288	VA-CHESAPEAKE CITY	2021-03-01	194	247011	VA	2021-01-30	455	2685	2021-03-31	7528	14347	94	3991.5	8516.0	1.6	3.4	38.1
2021-04-30	421	VA-CHESTERFIELD	2021-03-01	306	358245	VA	2021-01-30	2827	12542	2021-03-31	28400	60185	115	15613.5	36363.5	4.4	10.2	32.1
2021-04-30	19	VA-CLARKE	2021-03-01	18	14622	VA	2021-01-30	194	1682	2021-03-31	2637	3641	1	1415.5	2661.5	9.7	18.2	6.8
2021-04-30	61	VA-COLONIAL HEIGHTS CITY	2021-03-01	41	17205	VA	2021-01-30	0	0	2021-03-31	0	0	20	0.0	0.0	0.0	0.0	116.2
2021-04-30	13	VA-COVINGTON CITY	2021-03-01	11	5639	VA	2021-01-30	0	0	2021-03-31	0	0	2	0.0	0.0	0.0	0.0	35.5
2021-04-30	5	VA-CRAIG	2021-03-01	5	5077	VA	2021-01-30	0	0	2021-03-31	54	102	0	27.0	51.0	0.5	1.0	0.0
2021-04-30	61	VA-CULPEPER	2021-03-01	52	53569	VA	2021-01-30	84	798	2021-03-31	1871	3047	9	977.5	1922.5	1.8	3.6	16.8
2021-04-30	9	VA-CUMBERLAND	2021-03-01	6	9933	VA	2021-01-30	0	0	2021-03-31	206	408	3	103.0	204.0	1.0	2.1	30.2
2021-04-30	134	VA-DANVILLE CITY	2021-03-01	105	39869	VA	2021-01-30	0	0	2021-03-31	48	63	29	24.0	31.5	0.1	0.1	72.7
2021-04-30	15	VA-DICKENSON	2021-03-01	14	14078	VA	2021-01-30	155	1208	2021-03-31	1867	3286	1	1011.0	2247.0	7.2	16.0	7.1
2021-04-30	42	VA-DINWIDDIE	2021-03-01	27	28688	VA	2021-01-30	0	0	2021-03-31	2433	3754	15	1216.5	1877.0	4.2	6.5	52.3
2021-04-30	42	VA-EMPORIA CITY	2021-03-01	39	5257	VA	2021-01-30	0	0	2021-03-31	0	0	3	0.0	0.0	0.0	0.0	57.1
2021-04-30	9	VA-ESSEX	2021-03-01	6	10943	VA	2021-01-30	0	0	2021-03-31	522	823	3	261.0	411.5	2.4	3.8	27.4
2021-04-30	1073	VA-FAIRFAX	2021-03-01	949	1150847	VA	2021-01-30	13055	62335	2021-03-31	145403	274390	124	79229.0	168362.5	6.9	14.6	10.8
2021-04-30	19	VA-FAIRFAX CITY	2021-03-01	13	23429	VA	2021-01-30	0	0	2021-03-31	275	585	6	137.5	292.5	0.6	1.2	25.6
2021-04-30	9	VA-FALLS CHURCH CITY	2021-03-01	7	14631	VA	2021-01-30	0	0	2021-03-31	213	373	2	106.5	186.5	0.7	1.3	13.7
2021-04-30	63	VA-FAUQUIER	2021-03-01	52	71361	VA	2021-01-30	420	3012	2021-03-31	7238	12707	11	3829.0	7859.5	5.4	11.0	15.4
2021-04-30	21	VA-FLOYD	2021-03-01	18	15777	VA	2021-01-30	0	0	2021-03-31	309	558	3	154.5	279.0	1.0	1.8	19.0
2021-04-30	17	VA-FLUVANNA	2021-03-01	15	27422	VA	2021-01-30	288	1971	2021-03-31	3908	6595	2	2098.0	4283.0	7.7	15.6	7.3
2021-04-30	74	VA-FRANKLIN	2021-03-01	53	56167	VA	2021-01-30	275	2138	2021-03-31	4840	8728	21	2557.5	5433.0	4.6	9.7	37.4
2021-04-30	32	VA-FRANKLIN CITY	2021-03-01	26	7833	VA	2021-01-30	0	0	2021-03-31	0	0	6	0.0	0.0	0.0	0.0	76.6
2021-04-30	100	VA-FREDERICK	2021-03-01	72	91119	VA	2021-01-30	834	3306	2021-03-31	5835	8885	28	3334.5	6095.5	3.7	6.7	30.7
2021-04-30	23	VA-FREDERICKSBURG CITY	2021-03-01	19	29492	VA	2021-01-30	0	0	2021-03-31	421	714	4	210.5	357.0	0.7	1.2	13.6
2021-04-30	51	VA-GALAX CITY	2021-03-01	48	6296	VA	2021-01-30	0	0	2021-03-31	0	0	3	0.0	0.0	0.0	0.0	47.6
2021-04-30	21	VA-GILES	2021-03-01	14	16663	VA	2021-01-30	0	0	2021-03-31	1078	2055	7	539.0	1027.5	3.2	6.2	42.0
2021-04-30	47	VA-GLOUCESTER	2021-03-01	39	37459	VA	2021-01-30	410	2856	2021-03-31	6444	10501	8	3427.0	6678.5	9.1	17.8	21.4
2021-04-30	23	VA-GOOCHLAND	2021-03-01	15	24431	VA	2021-01-30	255	1280	2021-03-31	3338	5579	8	1796.5	3429.5	7.4	14.0	32.7
2021-04-30	33	VA-GRAYSON	2021-03-01	31	15493	VA	2021-01-30	117	820	2021-03-31	1608	2255	2	862.5	1537.5	5.6	9.9	12.9
2021-04-30	16	VA-GREENE	2021-03-01	8	20131	VA	2021-01-30	0	0	2021-03-31	123	253	8	61.5	126.5	0.3	0.6	39.7
2021-04-30	24	VA-GREENSVILLE	2021-03-01	24	11280	VA	2021-01-30	0	0	2021-03-31	233	380	0	116.5	190.0	1.0	1.7	0.0
2021-04-30	77	VA-HALIFAX	2021-03-01	62	33633	VA	2021-01-30	149	593	2021-03-31	1956	4069	15	1052.5	2331.0	3.1	6.9	44.6
2021-04-30	172	VA-HAMPTON CITY	2021-03-01	116	135464	VA	2021-01-30	951	6570	2021-03-31	14395	27667	56	7673.0	17118.5	5.7	12.6	41.3
2021-04-30	154	VA-HANOVER	2021-03-01	128	108262	VA	2021-01-30	914	4444	2021-03-31	9820	17858	26	5367.0	11151.0	5.0	10.3	24.0
2021-04-30	95	VA-HARRISONBURG CITY	2021-03-01	84	53204	VA	2021-01-30	0	0	2021-03-31	309	546	11	154.5	273.0	0.3	0.5	20.7
2021-04-30	602	VA-HENRICO	2021-03-01	499	333766	VA	2021-01-30	2174	9463	2021-03-31	20431	37158	103	11302.5	23310.5	3.4	7.0	30.9
2021-04-30	121	VA-HENRY	2021-03-01	107	50309	VA	2021-01-30	126	874	2021-03-31	2567	5147	14	1346.5	3010.5	2.7	6.0	27.8
2021-04-30	1	VA-HIGHLAND	2021-03-01	0	2200	VA	2021-01-30	0	0	2021-03-31	525	883	1	262.5	441.5	11.9	20.1	45.5
2021-04-30	69	VA-HOPEWELL CITY	2021-03-01	47	22375	VA	2021-01-30	0	0	2021-03-31	0	0	22	0.0	0.0	0.0	0.0	98.3
2021-04-30	66	VA-ISLE OF WIGHT	2021-03-01	52	37725	VA	2021-01-30	105	674	2021-03-31	1968	3687	14	1036.5	2180.5	2.7	5.8	37.1
2021-04-30	72	VA-JAMES CITY	2021-03-01	56	77612	VA	2021-01-30	120	645	2021-03-31	1949	3507	16	1034.5	2076.0	1.3	2.7	20.6
2021-04-30	19	VA-KING GEORGE	2021-03-01	16	27381	VA	2021-01-30	0	0	2021-03-31	825	1777	3	412.5	888.5	1.5	3.2	11.0
2021-04-30	11	VA-KING WILLIAM	2021-03-01	8	17641	VA	2021-01-30	102	602	2021-03-31	1313	2702	3	707.5	1652.0	4.0	9.4	17.0
2021-04-30	8	VA-KING AND QUEEN	2021-03-01	6	6942	VA	2021-01-30	0	0	2021-03-31	527	1058	2	263.5	529.0	3.8	7.6	28.8
2021-04-30	16	VA-LANCASTER	2021-03-01	12	10618	VA	2021-01-30	47	714	2021-03-31	1713	2794	4	880.0	1754.0	8.3	16.5	37.7
2021-04-30	46	VA-LEE	2021-03-01	41	23238	VA	2021-01-30	250	1574	2021-03-31	3478	6474	5	1864.0	4024.0	8.0	17.3	21.5
2021-04-30	32	VA-LEXINGTON CITY	2021-03-01	24	7279	VA	2021-01-30	0	0	2021-03-31	0	0	8	0.0	0.0	0.0	0.0	109.9
2021-04-30	274	VA-LOUDOUN	2021-03-01	237	422784	VA	2021-01-30	3076	19315	2021-03-31	42143	83204	37	22609.5	51259.5	5.3	12.1	8.8
2021-04-30	32	VA-LOUISA	2021-03-01	22	38132	VA	2021-01-30	0	0	2021-03-31	382	611	10	191.0	305.5	0.5	0.8	26.2
2021-04-30	13	VA-LUNENBURG	2021-03-01	5	12267	VA	2021-01-30	77	530	2021-03-31	1461	2359	8	769.0	1444.5	6.3	11.8	65.2
2021-04-30	146	VA-LYNCHBURG CITY	2021-03-01	123	81561	VA	2021-01-30	0	0	2021-03-31	113	323	23	56.5	161.5	0.1	0.2	28.2
2021-04-30	16	VA-MADISON	2021-03-01	12	13312	VA	2021-01-30	0	0	2021-03-31	2331	3495	4	1165.5	1747.5	8.8	13.1	30.0
2021-04-30	12	VA-MANASSAS PARK CITY	2021-03-01	11	18004	VA	2021-01-30	0	0	2021-03-31	0	0	1	0.0	0.0	0.0	0.0	5.6
2021-04-30	47	VA-MANASSAS CITY	2021-03-01	39	40869	VA	2021-01-30	0	0	2021-03-31	223	361	8	111.5	180.5	0.3	0.4	19.6
2021-04-30	76	VA-MARTINSVILLE CITY	2021-03-01	57	12355	VA	2021-01-30	0	0	2021-03-31	0	0	19	0.0	0.0	0.0	0.0	153.8
2021-04-30	12	VA-MATHEWS	2021-03-01	11	8766	VA	2021-01-30	89	732	2021-03-31	1722	2663	1	905.5	1697.5	10.3	19.4	11.4
2021-04-30	66	VA-MECKLENBURG	2021-03-01	54	30679	VA	2021-01-30	73	502	2021-03-31	1421	2247	12	747.0	1374.5	2.4	4.5	39.1
2021-04-30	20	VA-MIDDLESEX	2021-03-01	17	10569	VA	2021-01-30	97	873	2021-03-31	2029	3403	3	1063.0	2138.0	10.1	20.2	28.4
2021-04-30	91	VA-MONTGOMERY	2021-03-01	79	98391	VA	2021-01-30	435	5330	2021-03-31	8197	14874	12	4316.0	10102.0	4.4	10.3	12.2
2021-04-30	12	VA-NELSON	2021-03-01	7	14755	VA	2021-01-30	0	0	2021-03-31	1395	2397	5	697.5	1198.5	4.7	8.1	33.9
2021-04-30	16	VA-NEW KENT	2021-03-01	12	23648	VA	2021-01-30	118	706	2021-03-31	1735	3036	4	926.5	1871.0	3.9	7.9	16.9
2021-04-30	223	VA-NEWPORT NEWS CITY	2021-03-01	176	179062	VA	2021-01-30	1288	6137	2021-03-31	15050	28200	47	8169.0	17168.5	4.6	9.6	26.2
2021-04-30	252	VA-NORFOLK CITY	2021-03-01	195	242803	VA	2021-01-30	2903	10102	2021-03-31	26899	45294	57	14901.0	27698.0	6.1	11.4	23.5
2021-04-30	36	VA-NORTHAMPTON	2021-03-01	33	11673	VA	2021-01-30	98	1130	2021-03-31	2703	3995	3	1400.5	2562.5	12.0	22.0	25.7
2021-04-30	20	VA-NORTHUMBERLAND	2021-03-01	17	12069	VA	2021-01-30	0	0	2021-03-31	1264	1892	3	632.0	946.0	5.2	7.8	24.9
2021-04-30	7	VA-NORTON CITY	2021-03-01	6	3985	VA	2021-01-30	0	0	2021-03-31	0	0	1	0.0	0.0	0.0	0.0	25.1
2021-04-30	48	VA-NOTTOWAY	2021-03-01	38	15160	VA	2021-01-30	53	313	2021-03-31	891	1463	10	472.0	888.0	3.1	5.9	66.0
2021-04-30	39	VA-ORANGE	2021-03-01	25	37695	VA	2021-01-30	0	0	2021-03-31	619	1136	14	309.5	568.0	0.8	1.5	37.1
2021-04-30	57	VA-PAGE	2021-03-01	49	23933	VA	2021-01-30	58	641	2021-03-31	1082	1458	8	570.0	1049.5	2.4	4.4	33.4
2021-04-30	43	VA-PATRICK	2021-03-01	36	17493	VA	2021-01-30	97	505	2021-03-31	1454	2797	7	775.5	1651.0	4.4	9.4	40.0
2021-04-30	83	VA-PETERSBURG CITY	2021-03-01	52	30446	VA	2021-01-30	0	0	2021-03-31	447	541	31	223.5	270.5	0.7	0.9	101.8
2021-04-30	78	VA-PITTSYLVANIA	2021-03-01	64	59850	VA	2021-01-30	286	1993	2021-03-31	4492	8372	14	2389.0	5182.5	4.0	8.7	23.4
2021-04-30	16	VA-POQUOSON CITY	2021-03-01	15	12257	VA	2021-01-30	0	0	2021-03-31	0	0	1	0.0	0.0	0.0	0.0	8.2
2021-04-30	188	VA-PORTSMOUTH CITY	2021-03-01	141	95094	VA	2021-01-30	5486	14042	2021-03-31	23410	35226	47	14448.0	24634.0	15.2	25.9	49.4
2021-04-30	16	VA-POWHATAN	2021-03-01	8	30148	VA	2021-01-30	0	0	2021-03-31	380	458	8	190.0	229.0	0.6	0.8	26.5
2021-04-30	34	VA-PRINCE EDWARD	2021-03-01	27	23006	VA	2021-01-30	0	0	2021-03-31	305	464	7	152.5	232.0	0.7	1.0	30.4
2021-04-30	27	VA-PRINCE GEORGE	2021-03-01	13	38686	VA	2021-01-30	0	0	2021-03-31	2269	2892	14	1134.5	1446.0	2.9	3.7	36.2
2021-04-30	481	VA-PRINCE WILLIAM	2021-03-01	420	475533	VA	2021-01-30	3783	19160	2021-03-31	53149	104236	61	28466.0	61698.0	6.0	13.0	12.8
2021-04-30	61	VA-PULASKI	2021-03-01	54	33935	VA	2021-01-30	132	1587	2021-03-31	2626	4252	7	1379.0	2919.5	4.1	8.6	20.6
2021-04-30	18	VA-RADFORD CITY	2021-03-01	14	18255	VA	2021-01-30	0	0	2021-03-31	310	572	4	155.0	286.0	0.8	1.6	21.9
2021-04-30	2	VA-RAPPAHANNOCK	2021-03-01	2	7260	VA	2021-01-30	0	0	2021-03-31	733	1162	0	366.5	581.0	5.0	8.0	0.0
2021-04-30	15	VA-RICHMOND	2021-03-01	8	9071	VA	2021-01-30	0	0	2021-03-31	437	574	7	218.5	287.0	2.4	3.2	77.2
2021-04-30	257	VA-RICHMOND CITY	2021-03-01	197	232226	VA	2021-01-30	1498	4834	2021-03-31	9649	18569	60	5573.5	11701.5	2.4	5.0	25.8
2021-04-30	139	VA-ROANOKE	2021-03-01	109	94509	VA	2021-01-30	234	1700	2021-03-31	1084	2697	30	659.0	2198.5	0.7	2.3	31.7
2021-04-30	189	VA-ROANOKE CITY	2021-03-01	152	99058	VA	2021-01-30	250	1682	2021-03-31	2483	4547	37	1366.5	3114.5	1.4	3.1	37.4
2021-04-30	46	VA-ROCKBRIDGE	2021-03-01	36	22757	VA	2021-01-30	76	476	2021-03-31	1036	2153	10	556.0	1314.5	2.4	5.8	43.9
2021-04-30	105	VA-ROCKINGHAM	2021-03-01	92	82346	VA	2021-01-30	313	1298	2021-03-31	4053	6098	13	2183.0	3698.0	2.7	4.5	15.8
2021-04-30	38	VA-RUSSELL	2021-03-01	32	26647	VA	2021-01-30	423	2382	2021-03-31	3689	5947	6	2056.0	4164.5	7.7	15.6	22.5
2021-04-30	47	VA-SALEM CITY	2021-03-01	41	25340	VA	2021-01-30	103	237	2021-03-31	881	0	6	492.0	118.5	1.9	0.5	23.7
2021-04-30	52	VA-SCOTT	2021-03-01	49	21629	VA	2021-01-30	587	1768	2021-03-31	2674	4653	3	1630.5	3210.5	7.5	14.8	13.9
2021-04-30	130	VA-SHENANDOAH	2021-03-01	120	43905	VA	2021-01-30	459	3348	2021-03-31	6006	8541	10	3232.5	5944.5	7.4	13.5	22.8
2021-04-30	91	VA-SMYTH	2021-03-01	87	30090	VA	2021-01-30	333	2184	2021-03-31	3543	5561	4	1938.0	3872.5	6.4	12.9	13.3
2021-04-30	56	VA-SOUTHAMPTON	2021-03-01	52	17636	VA	2021-01-30	0	0	2021-03-31	437	864	4	218.5	432.0	1.2	2.4	22.7
2021-04-30	114	VA-SPOTSYLVANIA	2021-03-01	100	138449	VA	2021-01-30	252	2089	2021-03-31	4807	8864	14	2529.5	5476.5	1.8	4.0	10.1
2021-04-30	75	VA-STAFFORD	2021-03-01	67	156748	VA	2021-01-30	711	5848	2021-03-31	14023	26212	8	7367.0	16030.0	4.7	10.2	5.1
2021-04-30	69	VA-STAUNTON CITY	2021-03-01	66	25190	VA	2021-01-30	0	0	2021-03-31	174	276	3	87.0	138.0	0.3	0.5	11.9
2021-04-30	185	VA-SUFFOLK CITY	2021-03-01	151	93913	VA	2021-01-30	400	2817	2021-03-31	6926	14088	34	3663.0	8452.5	3.9	9.0	36.2
2021-04-30	9	VA-SURRY	2021-03-01	7	6385	VA	2021-01-30	0	0	2021-03-31	964	1310	2	482.0	655.0	7.5	10.3	31.3
2021-04-30	21	VA-SUSSEX	2021-03-01	18	10925	VA	2021-01-30	0	0	2021-03-31	688	907	3	344.0	453.5	3.1	4.2	27.5
2021-04-30	66	VA-TAZEWELL	2021-03-01	54	40529	VA	2021-01-30	433	3102	2021-03-31	4664	8089	12	2548.5	5595.5	6.3	13.8	29.6
2021-04-30	385	VA-VIRGINIA BEACH CITY	2021-03-01	306	451231	VA	2021-01-30	3909	18806	2021-03-31	48146	84917	79	26027.5	51861.5	5.8	11.5	17.5
2021-04-30	55	VA-WARREN	2021-03-01	46	40475	VA	2021-01-30	0	0	2021-03-31	626	894	9	313.0	447.0	0.8	1.1	22.2
2021-04-30	106	VA-WASHINGTON	2021-03-01	95	53695	VA	2021-01-30	1447	7119	2021-03-31	10586	14830	11	6016.5	10974.5	11.2	20.4	20.5
2021-04-30	37	VA-WAYNESBORO CITY	2021-03-01	32	22741	VA	2021-01-30	0	0	2021-03-31	0	0	5	0.0	0.0	0.0	0.0	22.0
2021-04-30	24	VA-WESTMORELAND	2021-03-01	20	18149	VA	2021-01-30	0	0	2021-03-31	906	1493	4	453.0	746.5	2.5	4.1	22.0
2021-04-30	12	VA-WILLIAMSBURG CITY	2021-03-01	9	15259	VA	2021-01-30	0	0	2021-03-31	155	308	3	77.5	154.0	0.5	1.0	19.7
2021-04-30	44	VA-WINCHESTER CITY	2021-03-01	37	27700	VA	2021-01-30	0	0	2021-03-31	242	428	7	121.0	214.0	0.4	0.8	25.3
2021-04-30	96	VA-WISE	2021-03-01	92	37206	VA	2021-01-30	487	2574	2021-03-31	3281	5948	4	1884.0	4261.0	5.1	11.5	10.8
2021-04-30	78	VA-WYTHE	2021-03-01	60	28620	VA	2021-01-30	231	1565	2021-03-31	2196	3983	18	1213.5	2774.0	4.2	9.7	62.9
2021-04-30	52	VA-YORK	2021-03-01	33	69199	VA	2021-01-30	617	3320	2021-03-31	9118	16455	19	4867.5	9887.5	7.0	14.3	27.5
2021-04-30	22	WA-ADAMS	2021-03-01	21	20027	WA	2021-01-30	114	1397	2021-03-31	2362	3815	1	1238.0	2606.0	6.2	13.0	5.0
2021-04-30	29	WA-ASOTIN	2021-03-01	28	22820	WA	2021-01-30	205	1052	2021-03-31	3465	4780	1	1835.0	2916.0	8.0	12.8	4.4
2021-04-30	216	WA-BENTON	2021-03-01	205	206426	WA	2021-01-30	2534	11636	2021-03-31	31507	49930	11	17020.5	30783.0	8.2	14.9	5.3
2021-04-30	67	WA-CHELAN	2021-03-01	62	77574	WA	2021-01-30	1969	6411	2021-03-31	19074	29271	5	10521.5	17841.0	13.6	23.0	6.4
2021-04-30	8	WA-CLALLAM	2021-03-01	8	78067	WA	2021-01-30	1974	13712	2021-03-31	23960	32249	0	12967.0	22980.5	16.6	29.4	0.0
2021-04-30	260	WA-CLARK	2021-03-01	228	496865	WA	2021-01-30	5445	24535	2021-03-31	69255	122038	32	37350.0	73286.5	7.5	14.7	6.4
2021-04-30	5	WA-COLUMBIA	2021-03-01	4	4048	WA	2021-01-30	100	534	2021-03-31	787	1094	1	443.5	814.0	11.0	20.1	24.7
2021-04-30	85	WA-COWLITZ	2021-03-01	63	111371	WA	2021-01-30	1077	4589	2021-03-31	15014	28371	22	8045.5	16480.0	7.2	14.8	19.8
2021-04-30	23	WA-DOUGLAS	2021-03-01	23	43560	WA	2021-01-30	745	2532	2021-03-31	8348	12912	0	4546.5	7722.0	10.4	17.7	0.0
2021-04-30	4	WA-FERRY	2021-03-01	4	7759	WA	2021-01-30	248	1207	2021-03-31	1750	2105	0	999.0	1656.0	12.9	21.3	0.0
2021-04-30	110	WA-FRANKLIN	2021-03-01	100	97075	WA	2021-01-30	932	3871	2021-03-31	9607	16723	10	5269.5	10297.0	5.4	10.6	10.3
2021-04-30	5	WA-GARFIELD	2021-03-01	4	2290	WA	2021-01-30	0	0	2021-03-31	309	607	1	154.5	303.5	6.7	13.3	43.7
2021-04-30	119	WA-GRANT	2021-03-01	114	99377	WA	2021-01-30	972	4729	2021-03-31	12611	21185	5	6791.5	12957.0	6.8	13.0	5.0
2021-04-30	62	WA-GRAYS HARBOR	2021-03-01	46	75950	WA	2021-01-30	657	5052	2021-03-31	14511	22623	16	7584.0	13837.5	10.0	18.2	21.1
2021-04-30	30	WA-ISLAND	2021-03-01	27	86014	WA	2021-01-30	992	6108	2021-03-31	16425	26311	3	8708.5	16209.5	10.1	18.8	3.5
2021-04-30	3	WA-JEFFERSON	2021-03-01	2	32700	WA	2021-01-30	1058	4616	2021-03-31	10554	15688	1	5806.0	10152.0	17.8	31.0	3.1
2021-04-30	1517	WA-KING	2021-03-01	1396	2274315	WA	2021-01-30	40075	168563	2021-03-31	397453	682040	121	218764.0	425301.5	9.6	18.7	5.3
2021-04-30	105	WA-KITSAP	2021-03-01	84	272787	WA	2021-01-30	4194	27473	2021-03-31	53829	85279	21	29011.5	56376.0	10.6	20.7	7.7
2021-04-30	33	WA-KITTITAS	2021-03-01	30	49204	WA	2021-01-30	1149	3832	2021-03-31	9309	12944	3	5229.0	8388.0	10.6	17.0	6.1
2021-04-30	9	WA-KLICKITAT	2021-03-01	8	22697	WA	2021-01-30	256	1896	2021-03-31	4290	5914	1	2273.0	3905.0	10.0	17.2	4.4
2021-04-30	64	WA-LEWIS	2021-03-01	50	82109	WA	2021-01-30	435	3524	2021-03-31	10388	18317	14	5411.5	10920.5	6.6	13.3	17.1
2021-04-30	8	WA-LINCOLN	2021-03-01	5	11090	WA	2021-01-30	126	856	2021-03-31	2071	2852	3	1098.5	1854.0	9.9	16.7	27.1
2021-04-30	29	WA-MASON	2021-03-01	23	68224	WA	2021-01-30	734	4272	2021-03-31	13570	19348	6	7152.0	11810.0	10.5	17.3	8.8
2021-04-30	38	WA-OKANOGAN	2021-03-01	36	42620	WA	2021-01-30	800	5139	2021-03-31	11793	15237	2	6296.5	10188.0	14.8	23.9	4.7
2021-04-30	10	WA-PACIFIC	2021-03-01	10	22984	WA	2021-01-30	327	1269	2021-03-31	5472	7001	0	2899.5	4135.0	12.6	18.0	0.0
2021-04-30	7	WA-PEND OREILLE	2021-03-01	6	14144	WA	2021-01-30	155	755	2021-03-31	1807	2936	1	981.0	1845.5	6.9	13.0	7.1
2021-04-30	649	WA-PIERCE	2021-03-01	554	913890	WA	2021-01-30	12534	61663	2021-03-31	143093	224392	95	77813.5	143027.5	8.5	15.7	10.4
2021-04-30	0	WA-SAN JUAN	2021-03-01	0	17492	WA	2021-01-30	63	1059	2021-03-31	3787	7108	0	1925.0	4083.5	11.0	23.3	0.0
2021-04-30	67	WA-SKAGIT	2021-03-01	61	130789	WA	2021-01-30	1154	10785	2021-03-31	26853	41241	6	14003.5	26013.0	10.7	19.9	4.6
2021-04-30	1	WA-SKAMANIA	2021-03-01	1	12107	WA	2021-01-30	80	632	2021-03-31	1491	2135	0	785.5	1383.5	6.5	11.4	0.0
2021-04-30	566	WA-SNOHOMISH	2021-03-01	539	830393	WA	2021-01-30	10174	51315	2021-03-31	133566	223393	27	71870.0	137354.0	8.7	16.5	3.3
2021-04-30	625	WA-SPOKANE	2021-03-01	583	528225	WA	2021-01-30	6798	42847	2021-03-31	94055	142557	42	50426.5	92702.0	9.5	17.5	8.0
2021-04-30	28	WA-STEVENS	2021-03-01	23	46360	WA	2021-01-30	767	3340	2021-03-31	5135	8797	5	2951.0	6068.5	6.4	13.1	10.8
2021-04-30	94	WA-THURSTON	2021-03-01	80	294074	WA	2021-01-30	2829	18443	2021-03-31	52009	82613	14	27419.0	50528.0	9.3	17.2	4.8
2021-04-30	0	WA-WAHKIAKUM	2021-03-01	0	4498	WA	2021-01-30	118	642	2021-03-31	863	1307	0	490.5	974.5	10.9	21.7	0.0
2021-04-30	64	WA-WALLA WALLA	2021-03-01	61	61292	WA	2021-01-30	1728	6170	2021-03-31	14495	20999	3	8111.5	13584.5	13.2	22.2	4.9
2021-04-30	91	WA-WHATCOM	2021-03-01	83	231016	WA	2021-01-30	3675	15745	2021-03-31	44520	72277	8	24097.5	44011.0	10.4	19.1	3.5
2021-04-30	48	WA-WHITMAN	2021-03-01	45	49500	WA	2021-01-30	876	3999	2021-03-31	6790	9933	3	3833.0	6966.0	7.7	14.1	6.1
2021-04-30	446	WA-YAKIMA	2021-03-01	421	251879	WA	2021-01-30	3775	16299	2021-03-31	42995	67341	25	23385.0	41820.0	9.3	16.6	9.9
2021-04-30	26	WV-BARBOUR	2021-03-01	21	16444	WV	2021-01-30	0	0	2021-03-31	230	307	5	115.0	153.5	0.7	0.9	30.4
2021-04-30	121	WV-BERKELEY	2021-03-01	99	122125	WV	2021-01-30	1523	7881	2021-03-31	14025	21644	22	7774.0	14762.5	6.4	12.1	18.0
2021-04-30	33	WV-BOONE	2021-03-01	31	21055	WV	2021-01-30	509	1680	2021-03-31	2879	5216	2	1694.0	3448.0	8.0	16.4	9.5
2021-04-30	3	WV-BRAXTON	2021-03-01	1	13702	WV	2021-01-30	94	548	2021-03-31	872	1172	2	483.0	860.0	3.5	6.3	14.6
2021-04-30	59	WV-BROOKE	2021-03-01	50	21674	WV	2021-01-30	337	1104	2021-03-31	2102	2850	9	1219.5	1977.0	5.6	9.1	41.5
2021-04-30	170	WV-CABELL	2021-03-01	160	91589	WV	2021-01-30	2117	5616	2021-03-31	7682	13768	10	4899.5	9692.0	5.3	10.6	10.9
2021-04-30	0	WV-CALHOUN	2021-03-01	0	6945	WV	2021-01-30	66	239	2021-03-31	448	709	0	257.0	474.0	3.7	6.8	0.0
2021-04-30	9	WV-CLAY	2021-03-01	5	8341	WV	2021-01-30	127	493	2021-03-31	1002	1273	4	564.5	883.0	6.8	10.6	48.0
2021-04-30	6	WV-DODDRIDGE	2021-03-01	6	8368	WV	2021-01-30	0	0	2021-03-31	115	148	0	57.5	74.0	0.7	0.9	0.0
2021-04-30	75	WV-FAYETTE	2021-03-01	70	42062	WV	2021-01-30	1081	2727	2021-03-31	4802	7751	5	2941.5	5239.0	7.0	12.5	11.9
2021-04-30	27	WV-GRANT	2021-03-01	26	11510	WV	2021-01-30	108	391	2021-03-31	742	1115	1	425.0	753.0	3.7	6.5	8.7
2021-04-30	62	WV-GREENBRIER	2021-03-01	52	34319	WV	2021-01-30	1176	3552	2021-03-31	5662	8354	10	3419.0	5953.0	10.0	17.3	29.1
2021-04-30	33	WV-HAMPSHIRE	2021-03-01	27	23190	WV	2021-01-30	309	944	2021-03-31	1867	3223	6	1088.0	2083.5	4.7	9.0	25.9
